Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
65783359,2025 Aug 07 10:02:07 PM,2025 Aug 07 10:02:07 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10303.0,227 SOUTH AVENUE,SOUTH AVENUE,ARLINGTON PLACE,STATEN ISLAND RAILWAY LINE,ARLINGTON PLACE,STATEN ISLAND RAILWAY LINE,ADDRESS,STATEN ISLAND,SOUTH AVENUE,,Closed,,2025 Aug 29 12:31:50 PM,01 STATEN ISLAND,STATEN ISLAND,"938,112","170,469",Unspecified,STATEN ISLAND,,,,,,,,40.63445443866,-74.16623115029,POINT (-74.16623115029303 40.6344544386643)
46877857,2020 Jul 16 08:58:57 PM,2020 Jul 16 08:58:57 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10457.0,2119 TIEBOUT AVENUE,TIEBOUT AVENUE,EAST 180 STREET,BEND,EAST  180 STREET,BEND,ADDRESS,BRONX,TIEBOUT AVENUE,,Closed,,2020 Jul 16 08:58:57 PM,05 BRONX,BRONX,"1,012,305","250,183",Unspecified,BRONX,,,,,,,,40.85332489715,-73.89858773194,POINT (-73.89858773194237 40.853324897148546)
23784477,2012 Aug 10 12:00:00 AM,2012 Aug 14 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11221.0,665 BUSHWICK AVENUE,BUSHWICK AVENUE,TROUTMAN STREET,MYRTLE AVENUE,,,ADDRESS,BROOKLYN,,,Closed,2012 Sep 09 10:24:35 AM,2012 Aug 14 12:00:00 AM,04 BROOKLYN,BROOKLYN,"1,002,912","193,424",Unspecified,BROOKLYN,,,,,,,,40.69756129238,-73.93269884782,POINT (-73.93269884781921 40.697561292381046)
39342351,2018 Jun 01 12:00:00 AM,2018 Jun 11 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11235.0,340 NEPTUNE AVENUE,NEPTUNE AVENUE,ATHLONE COURT,BRIGHTON 3 STREET,,,ADDRESS,BROOKLYN,,,Closed,2018 Jul 01 04:53:27 AM,2018 Jun 11 12:00:00 AM,13 BROOKLYN,BROOKLYN,"993,875","150,881",Unspecified,BROOKLYN,,,,,,,,40.58080432543,-73.9653498493,POINT (-73.96534984929922 40.58080432542669)
45960452,2020 Apr 07 10:36:57 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11232.0,232 26 STREET,26 STREET,4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,ADDRESS,BROOKLYN,26 STREET,,In Progress,,,07 BROOKLYN,BROOKLYN,"985,014","179,399",Unspecified,BROOKLYN,,,,,,,,40.65908548544,-73.99724636059,POINT (-73.99724636058914 40.65908548544055)
39390654,2018 Jun 06 12:00:00 AM,2018 Jun 08 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Lot,11213.0,67 UTICA AVENUE,UTICA AVENUE,ATLANTIC AVENUE,PACIFIC STREET,,,ADDRESS,BROOKLYN,,,Closed,2018 Jul 06 02:53:06 PM,2018 Jun 08 12:00:00 AM,08 BROOKLYN,BROOKLYN,"1,003,568","185,851",Unspecified,BROOKLYN,,,,,,,,40.67677374226,-73.93035481624,POINT (-73.93035481623942 40.6767737422646)
16590771,2010 May 05 04:07:13 PM,,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,10306.0,173 NEW DORP LANE,NEW DORP LANE,8 STREET,9 STREET,,,ADDRESS,STATEN ISLAND,,,Pending,2010 Jun 04 04:07:13 PM,2010 May 05 04:13:56 PM,02 STATEN ISLAND,STATEN ISLAND,"952,292","148,164",Unspecified,STATEN ISLAND,,,,,,,,40.57329432213,-74.11503639509,POINT (-74.11503639509303 40.57329432213412)
60821413,2024 Apr 09 12:18:31 PM,2024 Apr 09 12:18:31 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10461.0,2955 MIDDLETOWN ROAD,MIDDLETOWN ROAD,GILLESPIE AVENUE,CROSBY AVENUE,GILLESPIE AVENUE,CROSBY AVENUE,ADDRESS,BRONX,MIDDLETOWN ROAD,,Closed,,2024 Apr 09 12:18:31 PM,10 BRONX,BRONX,"1,031,088","246,748",Unspecified,BRONX,,,,,,,,40.8438171899,-73.83071570769,POINT (-73.83071570768763 40.84381718990126)
49860591,2021 Feb 24 01:29:50 PM,2021 Apr 05 02:10:43 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10454.0,441 EAST  140 STREET,EAST  140 STREET,WILLIS AVENUE,BROOK AVENUE,WILLIS AVENUE,BROOK AVENUE,ADDRESS,BRONX,EAST  140 STREET,,Closed,,2021 Feb 24 01:29:50 PM,01 BRONX,BRONX,"1,006,252","234,323",Unspecified,BRONX,,,,,,,,40.80981093043,-73.92051991629,POINT (-73.9205199162912 40.80981093042972)
36843282,2017 Aug 02 12:00:00 AM,2017 Aug 17 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11432.0,166-06 90TH AVENUE,90TH AVENUE,,,,,LATLONG,JAMAICA,,,Closed,2017 Sep 01 12:34:00 AM,2017 Aug 17 12:00:00 AM,Unspecified QUEENS,QUEENS,"1,041,258","196,982",Unspecified,QUEENS,,,,,,,,40.70716319827,-73.79438110193,POINT (-73.79438110193222 40.707163198272845)
47017720,2020 Jul 28 12:42:37 PM,2020 Jul 28 12:42:37 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11237.0,1369 HANCOCK STREET,HANCOCK STREET,KNICKERBOCKER AVENUE,IRVING AVENUE,KNICKERBOCKER AVENUE,IRVING AVENUE,ADDRESS,BROOKLYN,HANCOCK STREET,,Closed,,2020 Jul 28 12:42:37 PM,04 BROOKLYN,BROOKLYN,"1,009,609","192,468",Unspecified,BROOKLYN,,,,,,,,40.69492063922,-73.90855093426,POINT (-73.90855093425886 40.69492063921562)
29596728,2014 Dec 29 12:00:00 AM,2015 Jan 05 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,11211.0,269 GRAHAM AVENUE,GRAHAM AVENUE,GRAND STREET,POWERS STREET,,,ADDRESS,BROOKLYN,,,Closed,2015 Jan 28 02:31:24 PM,2015 Jan 05 12:00:00 AM,01 BROOKLYN,BROOKLYN,"999,792","198,592",Unspecified,BROOKLYN,,,,,,,,40.71175226279,-73.94393863644,POINT (-73.94393863644204 40.7117522627943)
57751410,2023 May 30 09:49:17 PM,2023 May 30 09:49:17 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Commercial Building,11231.0,111 IMLAY STREET,IMLAY STREET,COMMERCE STREET,VERONA STREET,COMMERCE STREET,VERONA STREET,ADDRESS,BROOKLYN,IMLAY STREET,,Closed,,2023 May 30 09:49:17 PM,06 BROOKLYN,BROOKLYN,"981,509","187,348",Unspecified,BROOKLYN,,,,,,,,40.68090332243,-74.0098824542,POINT (-74.00988245420181 40.68090332243499)
46711732,2020 Jul 01 11:44:33 AM,2020 Jul 01 11:44:33 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11207.0,51 MALTA STREET,MALTA STREET,NEW LOTS AVENUE,HEGEMAN AVENUE,NEW LOTS AVENUE,HEGEMAN AVENUE,ADDRESS,BROOKLYN,MALTA STREET,,Closed,,2020 Jul 01 11:44:33 AM,05 BROOKLYN,BROOKLYN,"1,013,241","179,512",Unspecified,BROOKLYN,,,,,,,,40.65934821839,-73.89550903993,POINT (-73.89550903993002 40.65934821838683)
54244461,2022 May 21 09:01:04 AM,2022 May 26 10:02:08 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11213.0,1178 EASTERN PARKWAY,EASTERN PARKWAY,UTICA AVENUE,ROCHESTER AVENUE,UTICA AVENUE,ROCHESTER AVENUE,ADDRESS,BROOKLYN,EASTERN PARKWAY,,Closed,,2022 May 21 09:01:04 AM,09 BROOKLYN,BROOKLYN,"1,003,814","182,910",Unspecified,BROOKLYN,,,,,,,,40.66870081954,-73.92947647457,POINT (-73.92947647456693 40.66870081953742)
52847660,2021 Dec 20 06:07:21 PM,2021 Dec 20 06:07:21 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11238.0,440 ST MARK'S AVENUE,ST MARK'S AVENUE,GRAND AVENUE,CLASSON AVENUE,GRAND AVENUE,CLASSON AVENUE,ADDRESS,BROOKLYN,ST MARKS AVENUE,,Closed,,2021 Dec 20 06:07:21 PM,08 BROOKLYN,BROOKLYN,"995,206","185,873",Unspecified,BROOKLYN,,,,,,,,40.67684842595,-73.960501427,POINT (-73.96050142699929 40.67684842594656)
36855223,2017 Aug 02 12:00:00 AM,2017 Aug 17 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11216.0,PROSPECT PLACE,PROSPECT PLACE,FRANKLIN AVENUE,BEDFORD AVENUE,,,BLOCKFACE,BROOKLYN,,,Closed,2017 Sep 01 08:54:30 AM,2017 Aug 17 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,"996,722","185,118",Unspecified,BROOKLYN,,,,,,,,40.67477411531,-73.95503734159,POINT (-73.95503734158527 40.67477411530643)
42947331,2019 Jun 12 10:39:08 AM,2019 Aug 29 08:35:23 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10011.0,205 WEST 19 STREET,WEST 19 STREET,7 AVENUE,8 AVENUE,7 AVENUE,8 AVENUE,ADDRESS,NEW YORK,,,Closed,2019 Jul 12 10:39:08 AM,2019 Jun 12 02:47:35 PM,04 MANHATTAN,MANHATTAN,"984,824","209,557",Unspecified,MANHATTAN,,,,,,,,40.7418621505,-73.99792859586,POINT (-73.99792859586069 40.741862150495116)
28775630,2014 Aug 28 12:00:00 AM,2014 Sep 05 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Vacant Building,11413.0,132-33 218 STREET,218 STREET,132 ROAD,133 AVENUE,,,ADDRESS,Springfield Gardens,,,Closed,2014 Sep 27 11:30:04 AM,2014 Sep 05 12:00:00 AM,13 QUEENS,QUEENS,"1,053,535","187,719",Unspecified,QUEENS,,,,,,,,40.68165089729,-73.7501953879,POINT (-73.75019538790022 40.68165089728817)
24879085,2013 Jan 27 12:00:00 AM,2013 Jan 31 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10035.0,11 EAST 117 STREET,EAST 117 STREET,5 AVENUE,MADISON AVENUE,,,ADDRESS,NEW YORK,,,Closed,2013 Feb 26 01:14:14 PM,2013 Jan 31 12:00:00 AM,Unspecified MANHATTAN,MANHATTAN,"999,435","231,111",Unspecified,MANHATTAN,,,,,,,,40.80100922375,-73.94515292245,POINT (-73.94515292244691 40.80100922375435)
59996870,2024 Jan 11 07:19:02 PM,2024 Jan 11 07:19:02 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11237.0,251 STOCKHOLM STREET,STOCKHOLM STREET,KNICKERBOCKER AVENUE,IRVING AVENUE,KNICKERBOCKER AVENUE,IRVING AVENUE,ADDRESS,BROOKLYN,STOCKHOLM STREET,,Closed,,2024 Jan 11 07:19:02 PM,04 BROOKLYN,BROOKLYN,"1,006,212","194,876",Unspecified,BROOKLYN,,,,,,,,40.70153911733,-73.92079326153,POINT (-73.92079326153326 40.70153911733061)
46327361,2020 May 29 02:16:15 PM,2020 Jun 11 12:35:07 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10012.0,172 ELIZABETH STREET,ELIZABETH STREET,KENMARE STREET,SPRING STREET,KENMARE STREET,SPRING STREET,ADDRESS,NEW YORK,ELIZABETH STREET,,Closed,,2020 May 29 02:16:55 PM,02 MANHATTAN,MANHATTAN,"985,686","201,951",Unspecified,MANHATTAN,,,,,,,,40.72098544729,-73.99481950421,POINT (-73.99481950420673 40.72098544728762)
54794647,2022 Jul 15 07:35:50 AM,2022 Jul 15 07:35:50 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Mixed Use Building,10030.0,580 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST 139 STREET,WEST 140 STREET,WEST  139 STREET,WEST  140 STREET,ADDRESS,NEW YORK,ST NICHOLAS AVENUE,,Closed,,2022 Jul 15 07:35:50 AM,10 MANHATTAN,MANHATTAN,"999,019","238,044",Unspecified,MANHATTAN,,,,,,,,40.82003908508,-73.94664022878,POINT (-73.94664022878331 40.820039085076885)
39560749,2018 Jun 25 12:00:00 AM,2018 Jul 30 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11358.0,4205 163RD ST,163RD ST,,,,,LATLONG,FLUSHING,,,Closed,2018 Jul 25 10:38:35 PM,2018 Jul 30 12:00:00 AM,Unspecified QUEENS,QUEENS,"1,038,867","216,184",Unspecified,QUEENS,,,,,,,,40.75988291214,-73.80284915678,POINT (-73.80284915678058 40.759882912135836)
32391698,2016 Jan 12 12:00:00 AM,2016 Jan 19 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10128.0,232 EAST   88 STREET,EAST   88 STREET,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,,Closed,2016 Feb 11 02:00:13 AM,2016 Jan 19 12:00:00 AM,08 MANHATTAN,MANHATTAN,"997,491","223,368",Unspecified,MANHATTAN,,,,,,,,40.77975990119,-73.95218976705,POINT (-73.9521897670452 40.77975990118848)
47894497,2020 Oct 16 10:42:31 AM,2020 Oct 23 03:15:07 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Parking Lot/Garage,10035.0,114 EAST  122 STREET,EAST  122 STREET,PARK AVENUE,LEXINGTON AVENUE,PARK AVENUE,LEXINGTON AVENUE,ADDRESS,NEW YORK,EAST  122 STREET,,Closed,,2020 Oct 16 10:42:53 AM,11 MANHATTAN,MANHATTAN,"1,000,944","231,765",Unspecified,MANHATTAN,,,,,,,,40.80280155206,-73.93970090356,POINT (-73.93970090355988 40.802801552063045)
63936838,2025 Jan 30 03:37:37 PM,2025 Jan 30 03:37:37 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11436.0,119-50 145 STREET,145 STREET,119 AVENUE,120 AVENUE,119 AVENUE,120 AVENUE,ADDRESS,JAMAICA,145 STREET,,Closed,,2025 Feb 07 08:21:47 AM,12 QUEENS,QUEENS,"1,041,009","186,160",Unspecified,QUEENS,,,,,,,,40.67746099022,-73.79537038515,POINT (-73.79537038515132 40.677460990217085)
62957550,2024 Nov 02 05:17:44 PM,2024 Nov 02 05:17:44 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11429.0,223-38 109 AVENUE,109 AVENUE,223 STREET,225 STREET,223 STREET,225 STREET,ADDRESS,QUEENS VILLAGE,109 AVENUE,,Closed,,2024 Dec 05 10:33:27 AM,13 QUEENS,QUEENS,"1,058,304","197,142",Unspecified,QUEENS,,,,,,,,40.70747611456,-73.732897436,POINT (-73.73289743600218 40.70747611456242)
65138507,2025 Jun 02 07:28:18 PM,2025 Jun 02 07:28:18 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11226.0,60 EAST   17 STREET,EAST   17 STREET,CATON AVENUE,CHURCH AVENUE,CATON AVENUE,CHURCH AVENUE,ADDRESS,BROOKLYN,EAST   17 STREET,,Closed,,2025 Jun 05 12:20:29 PM,14 BROOKLYN,BROOKLYN,"994,212","175,957",Unspecified,BROOKLYN,,,,,,,,40.64963237722,-73.96409964678,POINT (-73.96409964677582 40.649632377222076)
65493189,2025 Jul 07 02:55:38 PM,2025 Jul 07 02:55:38 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11414.0,159-20 82 STREET,82 STREET,159 AVENUE,160 AVENUE,159 AVENUE,160 AVENUE,ADDRESS,HOWARD BEACH,82 STREET,,Closed,,2025 Jul 17 11:53:08 AM,10 QUEENS,QUEENS,"1,025,859","178,751",Unspecified,QUEENS,,,,,,,,40.6572091402,-73.85003531994,POINT (-73.85003531994396 40.65720914020235)
31596695,2015 Sep 23 12:00:00 AM,2015 Oct 18 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11226.0,2505 BEDFORD AVENUE,BEDFORD AVENUE,,,,,LATLONG,BROOKLYN,,,Closed,2015 Oct 23 02:46:54 PM,2015 Oct 18 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,"996,977","173,320",Unspecified,BROOKLYN,,,,,,,,40.64239084047,-73.95414031146,POINT (-73.95414031146022 40.64239084046555)
31712765,2015 Oct 08 12:00:00 AM,2015 Oct 18 03:31:21 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11210.0,1478 BROOKLYN AVENUE,BROOKLYN AVENUE,FOSTER AVENUE,FARRAGUT ROAD,,,ADDRESS,BROOKLYN,,,Closed,2015 Nov 07 04:11:40 PM,2015 Oct 18 03:31:21 PM,17 BROOKLYN,BROOKLYN,"1,000,254","171,472",Unspecified,BROOKLYN,,,,,,,,40.63731316183,-73.94233655786,POINT (-73.94233655786051 40.63731316182746)
28041988,2014 May 14 12:00:00 AM,2014 May 28 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10463.0,,,,,KNOLLS CRESCENT,KAPPOCK STREET,INTERSECTION,BRONX,,,Closed,2014 Jun 13 09:35:32 PM,2014 May 28 12:00:00 AM,Unspecified BRONX,BRONX,"1,007,274","259,705",Unspecified,BRONX,,,,,,,,40.87947443514,-73.91674089376,POINT (-73.91674089376079 40.87947443514073)
40773452,2018 Nov 08 03:57:29 PM,2018 Nov 23 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10033.0,106 PINEHURST AVENUE,PINEHURST AVENUE,,,,,ADDRESS,NEW YORK,,,Closed,2018 Dec 08 03:55:31 PM,2018 Nov 23 12:00:00 AM,12 MANHATTAN,MANHATTAN,"1,001,125","249,611",Unspecified,MANHATTAN,,,,,,,,40.85178337427,-73.93900224138,POINT (-73.93900224138129 40.85178337426804)
34142510,2016 Aug 22 12:00:00 AM,2016 Sep 08 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11217.0,15 PLAZA ST W,PLAZA ST W,,,,,LATLONG,BROOKLYN,,,Closed,2016 Sep 21 06:00:32 PM,2016 Sep 08 12:00:00 AM,Unspecified BROOKLYN,BROOKLYN,"992,122","185,166",Unspecified,BROOKLYN,,,,,,,,40.67491115012,-73.97162068915,POINT (-73.97162068914793 40.674911150121744)
55115295,2022 Aug 15 06:26:21 PM,2022 Aug 15 06:26:21 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10452.0,1350 UNIVERSITY AVENUE,UNIVERSITY AVENUE,WEST 169 STREET,HIGHBRIDGE PARK STAIRWAY,WEST  169 STREET,HIGHBRIDGE PARK STAIRWAY,ADDRESS,BRONX,UNIVERSITY AVENUE,,Closed,,2022 Aug 15 06:26:21 PM,04 BRONX,BRONX,"1,004,546","245,866",Unspecified,BRONX,,,,,,,,40.84149725378,-73.92664775519,POINT (-73.92664775518904 40.84149725378454)
65530989,2025 Jul 11 09:38:29 PM,2025 Jul 16 03:39:49 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11216.0,97 HERKIMER STREET,HERKIMER STREET,BEDFORD AVENUE,NOSTRAND AVENUE,BEDFORD AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,HERKIMER STREET,,Closed,,2025 Jul 11 09:38:29 PM,03 BROOKLYN,BROOKLYN,"997,994","186,910",Unspecified,BROOKLYN,,,,,,,,40.6796908663,-73.95044801602,POINT (-73.95044801602162 40.679690866301605)
42949885,2019 Jun 12 05:52:39 PM,2019 Aug 29 10:06:29 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,11238.0,442 ST MARKS AVENUE,ST MARKS AVENUE,GRAND AVENUE,CLASSON AVENUE,GRAND AVENUE,CLASSON AVENUE,ADDRESS,BROOKLYN,,,Closed,2019 Jul 12 05:52:39 PM,2019 Jun 12 09:59:07 PM,08 BROOKLYN,BROOKLYN,"995,221","185,869",Unspecified,BROOKLYN,,,,,,,,40.67683742827,-73.96044735552,POINT (-73.96044735551556 40.676837428273174)
30311978,2015 Apr 01 12:00:00 AM,2015 Apr 01 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10029.0,169 EAST  102 STREET,EAST  102 STREET,LEXINGTON AVENUE,3 AVENUE,,,ADDRESS,NEW YORK,,,Closed,2015 May 01 07:13:12 AM,2015 Apr 01 07:17:33 AM,11 MANHATTAN,MANHATTAN,"998,831","226,862",Unspecified,MANHATTAN,,,,,,,,40.78934788957,-73.94734374986,POINT (-73.94734374986241 40.78934788956875)
63012445,2024 Nov 07 01:52:49 PM,2024 Nov 07 01:52:49 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11417.0,107-60 77 STREET,77 STREET,BELMONT AVENUE,SUTTER AVENUE,BELMONT AVENUE,SUTTER AVENUE,ADDRESS,OZONE PARK,77 STREET,,Closed,,2024 Dec 07 09:12:32 AM,10 QUEENS,QUEENS,"1,023,224","185,349",Unspecified,QUEENS,,,,,,,,40.67533115012,-73.85949406993,POINT (-73.85949406992867 40.675331150123164)
19951057,2011 Mar 03 12:00:00 AM,2011 Apr 08 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),11385.0,SUYDAM STREET,SUYDAM STREET,ONDERDONK AVENUE,WOODWARD AVENUE,,,BLOCKFACE,RIDGEWOOD,,,Closed,2011 Apr 02 05:06:26 PM,2011 Apr 08 02:27:46 PM,Unspecified QUEENS,QUEENS,"1,007,584","197,949",Unspecified,QUEENS,,,,,,,,40.70997026262,-73.91583444872,POINT (-73.91583444871756 40.70997026261919)
22755731,2012 Feb 22 12:00:00 AM,2012 Feb 29 12:00:00 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10451.0,301 EAST 162 STREET,EAST 162 STREET,MORRIS AVENUE,TELLER AVENUE,,,ADDRESS,BRONX,,,Closed,2012 Mar 23 01:47:14 PM,2012 Feb 29 12:00:00 AM,04 BRONX,BRONX,"1,007,292","240,275",Unspecified,BRONX,,,,,,,,40.82614483916,-73.91674258392,POINT (-73.91674258392433 40.82614483916283)
43421346,2019 Jul 30 08:07:38 PM,2019 Oct 03 04:19:08 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10026.0,107 WEST  117 STREET,WEST  117 STREET,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,LENOX AVENUE,ADAM CLAYTON POWELL JR BOULEVARD,ADDRESS,NEW YORK,WEST  117 STREET,,Closed,,2019 Jul 30 08:08:00 PM,10 MANHATTAN,MANHATTAN,"998,117","231,841",Unspecified,MANHATTAN,,,,,,,,40.80301504021,-73.94991193053,POINT (-73.94991193053295 40.80301504020598)
52535726,2021 Nov 16 12:51:57 PM,2021 Nov 16 12:56:17 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Construction Site,11102.0,31-25 NEWTOWN AVENUE,NEWTOWN AVENUE,31 STREET,32 STREET,31 STREET,32 STREET,ADDRESS,ASTORIA,NEWTOWN AVENUE,,Closed,,2021 Nov 16 12:51:57 PM,01 QUEENS,QUEENS,"1,006,242","218,872",Unspecified,QUEENS,,,,,,,,40.76740212185,-73.92060662818,POINT (-73.92060662818074 40.76740212184778)
60754627,2024 Apr 02 01:43:20 PM,2024 Apr 03 12:31:38 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,10455.0,380 EAST  154 STREET,EAST  154 STREET,COURTLANDT AVENUE,MELROSE AVENUE,COURTLANDT AVENUE,MELROSE AVENUE,ADDRESS,BRONX,EAST  154 STREET,,Closed,,2024 Apr 02 01:43:20 PM,01 BRONX,BRONX,"1,007,252","237,926",Unspecified,BRONX,,,,,,,,40.8196976067,-73.91689516775,POINT (-73.91689516774616 40.81969760669649)
53978363,2022 Apr 23 12:24:02 AM,2022 Apr 27 09:11:25 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,3+ Family Apt. Building,10040.0,68 THAYER STREET,THAYER STREET,SHERMAN AVENUE,BROADWAY,SHERMAN AVENUE,BROADWAY,ADDRESS,NEW YORK,THAYER STREET,,Closed,,2022 Apr 23 12:24:02 AM,12 MANHATTAN,MANHATTAN,"1,004,358","253,995",Unspecified,MANHATTAN,,,,,,,,40.86380936557,-73.92730282816,POINT (-73.92730282816437 40.863809365568805)
50355711,2021 Apr 23 08:52:39 PM,2021 Apr 23 08:52:39 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,Other (Explain Below),10455.0,941 EAST  156 STREET,EAST  156 STREET,DAWSON STREET,KELLY STREET,DAWSON STREET,KELLY STREET,ADDRESS,BRONX,EAST  156 STREET,,Closed,,2021 Apr 23 08:52:39 PM,02 BRONX,BRONX,"1,011,871","236,756",Unspecified,BRONX,,,,,,,,40.81647305233,-73.90021182928,POINT (-73.90021182928307 40.81647305232582)
44035222,2019 Oct 11 11:12:50 PM,2019 Nov 06 03:30:19 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11236.0,1360 EAST   94 STREET,EAST   94 STREET,AVENUE K,AVENUE L,AVENUE K,AVENUE L,ADDRESS,BROOKLYN,EAST   94 STREET,,Closed,,2019 Nov 06 03:30:19 PM,18 BROOKLYN,BROOKLYN,"1,012,374","171,791",Unspecified,BROOKLYN,,,,,,,,40.63815855722,-73.89866611867,POINT (-73.89866611867134 40.63815855721548)
33601144,2016 Jun 15 12:00:00 AM,2016 Jun 07 04:15:19 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Rat Sighting,1-2 Family Dwelling,11208.0,188 ETNA STREET,ETNA STREET,RICHMOND STREET,CHESTNUT STREET,,,ADDRESS,BROOKLYN,,,Pending,2016 Jul 15 07:33:43 PM,2016 Jun 15 07:37:30 PM,05 BROOKLYN,BROOKLYN,"1,018,442","189,250",Unspecified,BROOKLYN,,,,,,,,40.68605826057,-73.87671393402,POINT (-73.87671393401813 40.68605826057382)
